year,date,tournament,level,division,category,placement,total_teams,school,city,state
2011,,2011-05-21_nationals_c,Nationals,C,nationals,57,60,Ward Melville High School,East Setauket,NY
2011,,2011-05-21_nationals_c,Nationals,C,nationals,22,60,Eastview High School,Apple Valley,MN
2011,,2011-05-21_nationals_c,Nationals,C,nationals,50,60,Raleigh Charter High School,Raleigh,NC
2011,,2011-05-21_nationals_c,Nationals,C,nationals,45,60,Northridge High School,Middlebury,IN
2011,,2011-05-21_nationals_c,Nationals,C,nationals,58,60,West Ottawa High School,Holland,MI
2011,,2011-05-21_nationals_c,Nationals,C,nationals,18,60,Charter School of Wilmington,Wilmington,DE
2011,,2011-05-21_nationals_c,Nationals,C,nationals,13,60,Brookwood High School,Snellville,GA
2011,,2011-05-21_nationals_c,Nationals,C,nationals,31,60,Ladue Horton Watkins High School,St. Louis,MO
2011,,2011-05-21_nationals_c,Nationals,C,nationals,56,60,Walter Johnson High School,Bethesda,MD
2011,,2011-05-21_nationals_c,Nationals,C,nationals,19,60,Cheyenne Mountain High School,Colorado Springs,CO
2011,,2011-05-21_nationals_c,Nationals,C,nationals,21,60,duPont Manual High School,Louisville,KY
2011,,2011-05-21_nationals_c,Nationals,C,nationals,4,60,Albuquerque Academy,Albuquerque,NM
2011,,2011-05-21_nationals_c,Nationals,C,nationals,15,60,Catalina Foothills High School,Tucson,AZ
2011,,2011-05-21_nationals_c,Nationals,C,nationals,52,60,Seven Lakes High School,Katy,TX
2011,,2011-05-21_nationals_c,Nationals,C,nationals,30,60,Hopkins School,New Haven,CT
2011,,2011-05-21_nationals_c,Nationals,C,nationals,27,60,"Gwinnett School of Mathematics, Science, and Technology",Lawrenceville,GA
2011,,2011-05-21_nationals_c,Nationals,C,nationals,48,60,Pembroke Hill School,Kansas City,MO
2011,,2011-05-21_nationals_c,Nationals,C,nationals,46,60,Olathe East High School,Olathe,KS
2011,,2011-05-21_nationals_c,Nationals,C,nationals,2,60,Acton-Boxborough Regional High School,Acton,MA
2011,,2011-05-21_nationals_c,Nationals,C,nationals,39,60,Montgomery Bell Academy,Nashville,TN
2011,,2011-05-21_nationals_c,Nationals,C,nationals,11,60,Boca Raton Community High School,Boca Raton,FL
2011,,2011-05-21_nationals_c,Nationals,C,nationals,1,60,Iolani School,Honolulu,HI
2011,,2011-05-21_nationals_c,Nationals,C,nationals,5,60,Ames High School,Ames,IA
2011,,2011-05-21_nationals_c,Nationals,C,nationals,34,60,Lincoln Southwest High School,Lincoln,NE
2011,,2011-05-21_nationals_c,Nationals,C,nationals,37,60,Merrimack High School,Merrimack,NH
2011,,2011-05-21_nationals_c,Nationals,C,nationals,6,60,Barrington High School,Barrington,RI
2011,,2011-05-21_nationals_c,Nationals,C,nationals,24,60,Fairfax High School,Fairfax,VA
2011,,2011-05-21_nationals_c,Nationals,C,nationals,23,60,Ed W. Clark High School,Las Vegas,NV
2011,,2011-05-21_nationals_c,Nationals,C,nationals,8,60,Bishop Kelly High School,Boise,ID
2011,,2011-05-21_nationals_c,Nationals,C,nationals,7,60,Baton Rouge Magnet High School,Baton Rouge,LA
2011,,2011-05-21_nationals_c,Nationals,C,nationals,29,60,Helena High School,Helena,MT
2011,,2011-05-21_nationals_c,Nationals,C,nationals,51,60,Randolph School,Huntsville,AL
2011,,2011-05-21_nationals_c,Nationals,C,nationals,54,60,Saint Mary's Academy,Portland,OR
2011,,2011-05-21_nationals_c,Nationals,C,nationals,35,60,Mat-Su Career and Technical High School,Wasilla,AK
2011,,2011-05-21_nationals_c,Nationals,C,nationals,20,60,Clinton High School,Clinton,SC
2011,,2011-05-21_nationals_c,Nationals,C,nationals,32,60,Layton High School,Layton,UT
2011,,2011-05-21_nationals_c,Nationals,C,nationals,17,60,Central High School,Cheyenne,WY
2011,,2011-05-21_nationals_c,Nationals,C,nationals,41,60,Mount Ararat High School,Topsham,ME
2011,,2011-05-21_nationals_c,Nationals,C,nationals,47,60,Parklane Academy,McComb,MS
2011,,2011-05-21_nationals_c,Nationals,C,nationals,9,60,Bismarck High School,Bismarck,ND
2011,,2011-05-21_nationals_c,Nationals,C,nationals,60,60,Yankton High School,Yankton,SD
2011,,2011-05-21_nationals_c,Nationals,C,nationals,12,60,Bowman County High School,Bowman,ND
2011,,2011-05-21_nationals_c,Nationals,C,nationals,42,60,Nettleton High School,Jonesboro,AR
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,1,46,North Hollywood High School,North Hollywood,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,2,46,Valencia High School,Valencia,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,3,46,Brentwood School,Los Angeles,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,4,46,Palos Verdes Peninsula High School,Rolling Hills Estates,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,5,46,San Dimas High School,San Dimas,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,6,46,Los Altos High School,Hacienda Heights,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,7,46,Glen A. Wilson High School,Hacienda Heights,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,8,46,Workman High School,City of Industry,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,9,46,Redondo Union High School,Redondo Beach,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,10,46,Diamond Bar High School,Diamond Bar,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,11,46,Valley Christian High School,Cerritos,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,12,46,Royal Oaks STEAM Academy,Duarte,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,13,46,Francisco Bravo Senior High Medical Magnet,Los Angeles,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,14,46,Viewpoint School,Calabasas,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,15,46,South High School,Torrance,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,16,46,West Ranch High School,Stevenson Ranch,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,17,46,Ramona Convent Secondary School,Alhambra,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,18,46,Arcadia High School,Arcadia,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,19,46,Temple City High School,Temple City,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,20,46,Walnut High School,Walnut,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,21,46,South Pasadena High School,South Pasadena,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,22,46,Saint Lucy’s Priory High School,Glendora,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,23,46,Palos Verdes High School,Palos Verdes Estates,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,24,46,Edward R. Roybal Learning Center,Los Angeles,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,25,46,Mark Keppel High School,Alhambra,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,26,46,Rosemead High School,Rosemead,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,27,46,Mira Costa High School,Manhattan Beach,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,28,46,Westridge School for Girls,Pasadena,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,29,46,San Gabriel High School,San Gabriel,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,30,46,Southlands Christian Schools,,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,31,46,Trinity Classical Academy,Valencia,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,32,46,San Marino High School,San Marino,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,33,46,Magnolia Science Academy-3 Carson,Carson,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,34,46,Beverly Hills High School,Beverly Hills,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,35,46,Arroyo High School,El Monte,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,36,46,John A. Rowland High School,Rowland Heights,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,37,46,Loyola High School,Los Angeles,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,38,46,Narbonne High School,Harbor City,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,39,46,Bishop Montgomery High School,Torrance,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,40,46,Saugus High School,Santa Clarita,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,41,46,Oak Park High School,Oak Park,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,42,46,Westlake High School,Thousand Oaks,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,43,46,Dos Pueblos High School,Goleta,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,44,46,Benjamin Franklin High School,Los Angeles,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,45,46,Charter Oak High School,Covina,CA
2012,2012-02-29,2012-02-29_sCA_los_angeles_regional_c,Regionals,C,sca_regional,46,46,San Marcos High School,San Marcos,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,44,24,Mira Loma High School,Sacramento,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,29,24,Palo Alto High School,Palo Alto,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,38,24,Sheldon High School,Sacramento,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,41,24,Milpitas High School,Milpitas,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,50,24,Bella Vista High School,Fair Oaks,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,47,24,Lynbrook High School,San Jose,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,32,24,Rio Americano High School,Sacramento,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,51,24,University High School,Fresno,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,35,24,Amador Valley High School,Pleasanton,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,31,24,Tokay High School,Lodi,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,39,24,Clovis West High School,Fresno,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,37,24,Franklin High School,Stockton,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,49,24,Tracy High School,,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,43,24,Lodi High School,Lodi,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,33,24,Clovis North High School,Fresno,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,36,24,Modesto High School,Modesto,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,45,24,Buchanan High School,Clovis,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,34,24,Redwood High School,Visalia,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,42,24,Oakdale High School,Oakdale,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,48,24,Downey High School,Modesto,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,30,24,Central Catholic High School,Modesto,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,40,24,Exeter Union High School,Exeter,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,46,24,University Preparatory High School,Visalia,CA
2012,2012-04-14,2012-04-14_nCA_states_c,States,C,ca_states,52,24,Golden West High School,Visalia,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,1,26,Frank Augustus Miller Middle School,Riverside,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,2,26,Rancho San Joaquin Middle School,Irvine,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,3,26,Thurgood Marshall Middle School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,4,26,Pioneer Middle School,Tustin,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,5,26,Matthew Gage Middle School,Riverside,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,6,26,Earl Warren Middle School,Solana Beach,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,7,26,Manhattan Beach Middle School,Manhattan Beach,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,8,26,Suzanne Middle School,Walnut,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,9,26,Hermosa Valley School,Hermosa Beach,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,10,26,Gidley Elementary School,El Monte,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,11,26,Margarita Middle School,Temecula,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,12,26,Mesa Verde Middle School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,13,26,Mesa Robles School,Hacienda Heights,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,14,26,Carmel Valley Middle School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,15,26,Kraemer Middle School,Placentia,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,16,26,Sierra Vista Middle School,Irvine,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,17,26,Muscatel Middle School,Rosemead,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,18,26,Van Avery Prep,Temecula,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,19,26,Carmenita Middle School,Cerritos,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,20,26,Black Mountain Middle School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,21,26,Oak Valley Middle School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,22,26,Beechwood School,Fullerton,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,23,26,South Pointe Middle School,Walnut,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,24,26,Amelia Earhart Middle School,Riverside,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,25,26,Dana Middle School,Arcadia,CA
2012,2012-04-14,2012-04-14_sCA_states_b,States,B,ca_states,26,26,Francis Parker School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,1,27,Torrey Pines High School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,2,27,Canyon High School,Anaheim,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,3,27,Rosemead High School,Rosemead,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,4,27,John A. Rowland High School,Rowland Heights,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,5,27,Westlake High School,Thousand Oaks,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,6,27,Northwood High School,Irvine,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,7,27,Troy High School,Fullerton,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,8,27,Westview High School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,9,27,Canyon Crest Academy,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,10,27,Etiwanda High School,Rancho Cucamonga,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,11,27,Temecula Valley High School,Temecula,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,12,27,Martin Luther King High School,Riverside,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,13,27,University City High School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,14,27,Diamond Bar High School,Diamond Bar,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,15,27,University High School,Irvine,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,16,27,Mark Keppel High School,Alhambra,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,17,27,Walnut High School,Walnut,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,18,27,Rancho Bernardo High School,San Diego,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,19,27,Montclair High School,Montclair,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,20,27,Arcadia High School,Arcadia,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,21,27,Woodbridge High School,Irvine,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,22,27,San Marino High School,San Marino,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,23,27,Palos Verdes Peninsula High School,Rolling Hills Estates,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,24,27,North Hollywood High School,North Hollywood,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,25,27,Rancho Cucamonga High School,Rancho Cucamonga,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,26,27,Great Oak High School,Temecula,CA
2012,2012-04-14,2012-04-14_sCA_states_c,States,C,ca_states,27,27,Valencia High School,Placentia,CA
2012,,2012-05-19_nationals_b,Nationals,B,nationals,1,60,Winston Churchill Middle School,Carmichael,CA
2012,,2012-05-19_nationals_b,Nationals,B,nationals,2,60,Muscatel Middle School,Rosemead,CA
2012,,2012-05-19_nationals_b,Nationals,B,nationals,3,60,Meads Mill Middle School,Northville,MI
2012,,2012-05-19_nationals_b,Nationals,B,nationals,4,60,Lakeshore Middle School,Grand Haven,MI
2012,,2012-05-19_nationals_b,Nationals,B,nationals,5,60,Piedmont Middle School,Charlotte,NC
2012,,2012-05-19_nationals_b,Nationals,B,nationals,6,60,Jay M. Robinson Middle School,Charlotte,NC
2012,,2012-05-19_nationals_b,Nationals,B,nationals,7,60,Eagle Hill Middle School,Manlius,NY
2012,,2012-05-19_nationals_b,Nationals,B,nationals,8,60,Paul J. Gelinas Junior High School,Setauket,NY
2012,,2012-05-19_nationals_b,Nationals,B,nationals,9,60,Daniel Wright Junior High School,Lincolnshire,IL
2012,,2012-05-19_nationals_b,Nationals,B,nationals,10,60,Marie Murphy School,Wilmette,IL
2012,,2012-05-19_nationals_b,Nationals,B,nationals,11,60,Solon Middle School,Solon,OH
2012,,2012-05-19_nationals_b,Nationals,B,nationals,12,60,Magsig Middle School,Centerville,OH
2012,,2012-05-19_nationals_b,Nationals,B,nationals,13,60,Shady Side Academy Middle School,Pittsburgh,PA
2012,,2012-05-19_nationals_b,Nationals,B,nationals,14,60,Strath Haven Middle School,Wallingford,PA
